CarID,ModelID,Engine_Size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName
C44500,13,1.4,Petrol,1999,142582,3213,Peterson-Ewing
C44503,13,1.4,Hybrid,2016,37359,25199,"Bailey, Grant and Carter"
C44507,14,1.4,Diesel,2022,6495,48648,Hancock PLC
C44510,4,1.2,Petrol,1990,220200,688,Little-Mcconnell
C44511,4,1.2,Petrol,1996,155019,1806,Perez Group
C44512,10,1.4,Hybrid,1991,199246,1731,Nelson-Miller
C44514,13,2.0,Petrol,1988,277818,557,Hancock PLC
C44515,15,1.6,Diesel,1996,140954,2521,"Brooks, Thomas and Davis"
C44520,5,1.0,Petrol,1996,235100,1188,Perez Group
C44525,10,1.0,Hybrid,2011,48476,17632,"Simmons, Fields and Wolf"
C44528,3,2.4,Petrol,1995,157095,3760,Mclean-Miller
C44529,5,2.0,Diesel,2001,51717,10575,Sandoval Group
C44532,15,1.6,Petrol,1989,213582,810,Smith LLC
C44533,2,2.0,Diesel,2010,38260,24242,"Kramer, Alvarez and Davis"
C44535,5,1.4,Petrol,2012,61472,16485,Day LLC
C44552,11,2.2,Hybrid,2017,42041,47696,Carr-Shaw
C44555,12,1.2,Petrol,1993,161706,1620,Wilson and Sons
C44558,11,2.0,Hybrid,2018,36499,50247,"Black, Black and Bishop"
C44561,12,1.2,Petrol,2003,99143,5157,"Kramer, Alvarez and Davis"
C44562,6,1.8,Diesel,1994,108763,4206,Richard-George
C44563,15,1.0,Petrol,1993,236586,679,Guzman-Logan
C44564,12,1.0,Hybrid,2011,63047,12363,Day LLC
C44567,4,1.4,Petrol,2012,38372,13126,"Hawkins, Stark and Campos"
C44569,4,1.0,Petrol,1990,151101,1141,Ingram-Mitchell
C44571,10,1.0,Hybrid,1992,68568,4366,Carr-Shaw
C44577,14,1.4,Petrol,2012,64675,16901,Smith-Houston
C44579,6,2.0,Diesel,2017,53913,30029,Johnson-Wilkinson
C44580,12,1.0,Petrol,2007,142569,4401,Lucas PLC
C44581,1,4.0,Petrol,2012,82177,48250,Villa and Sons
C44582,15,1.6,Petrol,2021,10172,30734,Villa and Sons
C44586,15,2.0,Petrol,2015,44395,18967,Miller-Hoover
C44592,4,1.0,Petrol,1994,206366,929,Lucas PLC
C44594,6,2.0,Diesel,2001,71331,9226,Day LLC
C44597,15,1.6,Petrol,1990,182067,1142,Aguilar LLC
C44602,6,2.0,Diesel,2018,37910,35407,Johnson-Turner
C44608,14,1.4,Diesel,2004,118428,7096,"Proctor, Villarreal and Hurley"
C44612,11,2.4,Hybrid,2001,82137,13211,Macdonald Inc
C44615,12,1.0,Hybrid,1996,226445,1232,Hancock PLC
C44622,5,1.4,Petrol,2017,32451,27504,Mclean-Miller
C44628,12,1.4,Petrol,1998,114079,3572,Nelson-Miller
C44631,12,1.0,Petrol,2011,13423,13834,Hancock PLC
C44637,5,1.4,Petrol,2004,165480,4421,"Walker, Baxter and Daniel"
C44648,13,1.4,Petrol,2014,74930,14469,"Proctor, Villarreal and Hurley"
C44649,10,1.0,Hybrid,2014,29405,24128,Wilson and Sons
C44655,13,2.0,Petrol,2015,54086,21194,Ingram-Mitchell
C44660,2,3.0,Diesel,2017,52451,43411,Hancock PLC
C44661,9,3.0,Diesel,2004,202050,7835,Warner-Payne
C44662,4,1.2,Petrol,2018,44586,17464,"Perez, Gordon and Thomas"
C44664,6,1.4,Diesel,2008,62184,13076,Brown Group
C44665,15,1.6,Petrol,2002,81343,5604,"Carlson, Whitaker and Barrett"
C44666,11,1.8,Hybrid,2001,132437,7869,Hancock PLC
C44668,7,4.0,Petrol,2005,123603,14959,Macdonald Inc
C44678,6,1.6,Diesel,1999,120203,5075,Perez Group
C44680,3,2.0,Petrol,2016,19237,36568,"Davis, Guerrero and Vasquez"
C44685,5,1.6,Diesel,2010,109065,11604,"Perez, Gordon and Thomas"
C44692,12,1.2,Petrol,1995,119627,2595,Miller-Hoover
C44693,15,1.0,Petrol,2017,46021,15173,Nelson-Miller
C44694,13,1.4,Petrol,2020,7898,32299,Allen-Jones
C44699,6,1.4,Diesel,2003,78170,8420,Brown Inc
C44701,3,2.2,Petrol,1999,161736,4522,"Perez, Gordon and Thomas"
C44712,1,4.0,Petrol,2003,110138,21632,"Brooks, Thomas and Davis"
C44713,14,1.6,Diesel,2006,121402,8472,Brewer-Sosa
C44715,4,1.2,Diesel,2017,34146,18258,"Brooks, Thomas and Davis"
C44719,1,4.4,Petrol,1993,132433,9809,"Davis, Guerrero and Vasquez"
C44721,2,3.0,Diesel,1995,225013,2568,Ingram-Mitchell
C44727,12,1.4,Petrol,1992,267891,635,Collins and Sons
C44730,5,2.0,Petrol,2015,41155,27327,Ingram-Mitchell
C44732,3,3.0,Petrol,2000,207312,3809,Johnson and Sons
C44735,15,1.2,Petrol,2007,110108,5503,"Carlson, Whitaker and Barrett"
C44736,4,1.0,Petrol,2012,42499,10822,"Perez, Gordon and Thomas"
C44744,14,1.4,Diesel,1987,275816,581,Little-Mcconnell
C44747,6,2.0,Diesel,1998,167916,3610,"Davis, Guerrero and Vasquez"
C44748,5,1.8,Petrol,1999,259436,1555,Miller-Hoover
C44750,14,1.8,Diesel,2011,67973,18419,Collins and Sons
C44754,14,1.4,Diesel,2004,120889,6963,Carr-Shaw
C44756,5,1.8,Petrol,2005,102181,8839,Perez Group
C44760,11,2.2,Hybrid,1989,361799,486,Smith Ltd
C44763,11,2.0,Petrol,2018,13968,47532,Brown Group
C44768,10,1.8,Hybrid,2017,48548,35274,Gonzales-Morales
C44771,1,4.4,Petrol,2015,75326,64789,Brown Inc
C44775,15,2.0,Petrol,2004,158410,3967,Gonzales-Morales
C44777,1,4.0,Petrol,1989,176331,4991,"Bailey, Grant and Carter"
C44779,3,3.0,Petrol,1999,207911,3545,Carr-Shaw
C44783,3,2.0,Petrol,1992,212113,1748,Villa and Sons
C44791,15,1.6,Petrol,1998,177520,2025,Aguilar LLC
C44793,4,1.4,Petrol,1996,138207,2237,Smith-Houston
C44795,11,2.2,Hybrid,2001,123198,9351,Johnson and Sons
C44799,13,1.4,Petrol,2015,50734,18110,Anderson-Rivas
C44802,12,1.2,Hybrid,2018,38056,25238,Vasquez-Murphy
C44805,14,1.8,Diesel,1999,123250,5555,Brown Inc
C44810,12,1.0,Hybrid,2012,53566,14044,Hancock PLC
C44827,5,1.0,Petrol,2011,43198,14619,Smith-Houston
C44828,4,1.4,Petrol,2000,154831,2551,Brown Inc
C44829,5,2.0,Diesel,2012,35275,24328,Smith LLC
C44830,1,4.4,Petrol,1995,190015,6940,Cruz-Castro
C44832,8,2.2,Petrol,2014,28995,67792,Johnson-Wilkinson
C44836,10,1.0,Hybrid,2011,56395,16776,Anderson-Rivas
C44840,12,1.4,Petrol,1990,329074,310,"Black, Black and Bishop"
C44841,12,1.4,Petrol,2000,45369,6547,Nelson-Miller
C44842,10,1.8,Hybrid,2018,22428,43962,Perez Group
C44843,10,1.8,Hybrid,2019,9585,50367,Adams-Kelly
C44845,15,1.4,Petrol,1998,142105,2542,Macdonald Inc
C44851,4,1.4,Petrol,1989,350277,204,"Bailey, Grant and Carter"
C44852,14,1.8,Diesel,1999,115277,5905,"Proctor, Villarreal and Hurley"
C44853,4,1.2,Petrol,1997,152129,1977,Nelson-Miller
C44855,10,1.4,Hybrid,2017,46255,31552,"Hawkins, Stark and Campos"
C44856,5,1.6,Petrol,2000,182699,3127,"Brooks, Thomas and Davis"
C44859,2,2.4,Diesel,1997,98469,7486,Brown Group
C44866,14,1.4,Petrol,1989,355992,293,Johnson-Turner
C44867,1,4.0,Petrol,1993,202394,5195,"Carlson, Whitaker and Barrett"
C44872,4,1.0,Petrol,1988,151105,999,Brewer-Sosa
C44873,1,4.0,Petrol,1995,123956,11420,Turner-Walton
C44876,3,2.2,Petrol,1998,232460,2277,Richard-George
C44877,6,1.8,Diesel,2020,26049,41111,"Simmons, Fields and Wolf"
C44880,6,1.8,Diesel,2013,65440,20257,Mclean-Miller
C44883,13,1.8,Diesel,1993,280806,752,Wilcox LLC
C44889,5,1.4,Petrol,2002,115012,5798,Nelson-Miller
C44891,12,1.2,Petrol,2020,31623,24955,"Wagner, Cobb and Jenkins"
C44892,9,4.0,Petrol,2015,34310,63604,Gonzales-Morales
C44894,3,3.0,Petrol,2013,77366,25607,Smith Ltd
C44905,2,2.0,Diesel,2004,93079,11331,Peterson-Ewing
C44906,13,1.8,Diesel,2016,47432,23525,"Wagner, Cobb and Jenkins"
C44908,4,1.0,Petrol,1995,66882,2985,Hancock PLC
C44909,6,2.0,Diesel,2017,40113,32691,Sandoval Group
C44912,12,1.4,Hybrid,1990,261800,705,Lucas PLC
C44917,11,1.8,Hybrid,2008,99296,16146,Little-Mcconnell
C44918,2,2.4,Petrol,1995,173574,3438,Guzman-Logan
C44925,3,2.0,Petrol,2019,8440,47318,"Brooks, Thomas and Davis"
C44926,4,1.0,Hybrid,1995,202483,1233,Mclean-Miller
C44928,9,4.0,Petrol,2008,113581,23360,Villa and Sons
C44932,13,1.2,Petrol,2000,116563,3900,Smith Ltd
C44936,15,1.4,Petrol,1990,180607,1082,Sandoval Group
C44939,6,1.4,Diesel,2014,39973,22412,"Brooks, Thomas and Davis"
C44944,13,1.6,Diesel,2009,89079,10549,"Carlson, Whitaker and Barrett"
C44945,13,1.8,Hybrid,2004,102548,8313,Johnson and Sons
C44946,3,2.0,Petrol,2020,13968,49125,Brown Inc
C44951,13,1.4,Petrol,2008,101916,8013,Wilcox LLC
C44953,12,1.4,Petrol,2018,25222,24468,Gonzales-Morales
C44958,4,1.2,Petrol,2002,96354,4252,Nelson-Miller
C44959,10,1.4,Hybrid,1998,214043,2421,Hancock PLC
C44970,6,1.4,Diesel,1985,297691,391,"Simmons, Fields and Wolf"
C44972,12,1.2,Petrol,1984,187854,711,Brewer-Sosa
C44979,13,2.0,Diesel,2015,47705,23159,Hancock PLC
C44981,12,1.4,Petrol,2001,115137,4327,Guzman-Logan
C44982,4,1.0,Petrol,2017,16911,17492,Smith Ltd
C44983,4,1.2,Hybrid,1998,167568,2231,Cruz-Castro
C44985,12,1.0,Hybrid,2002,147518,3635,Brewer-Sosa
C44988,10,1.8,Hybrid,1997,148272,4515,"Kramer, Alvarez and Davis"
C44989,9,2.6,Diesel,2012,48800,40398,Aguilar LLC
C44991,8,2.6,Petrol,2013,31726,67870,Smith-Houston
C44993,5,1.0,Diesel,1999,98531,4762,Johnson-Wilkinson
C44994,4,1.2,Petrol,2016,43213,15412,"Proctor, Villarreal and Hurley"
C44997,10,1.4,Hybrid,2016,49518,28928,Anderson-Rivas
C44998,15,1.0,Petrol,2004,144164,3153,Nelson-Miller
C45022,4,1.2,Petrol,1992,175771,1162,Anderson-Rivas
C45023,12,1.2,Hybrid,2019,13010,31067,Guzman-Logan
C45032,7,4.0,Petrol,1992,261509,1904,"Proctor, Villarreal and Hurley"
C45037,15,1.4,Petrol,2002,76290,5428,Carr-Shaw
C45041,11,2.0,Hybrid,1996,175180,4181,Peterson-Ewing
C45043,12,1.0,Petrol,1998,124576,2785,Richard-George
C45044,14,1.8,Diesel,2018,31257,36898,Aguilar LLC
C45048,11,2.0,Hybrid,2008,90759,18100,Richard-George
C45052,3,3.0,Petrol,2002,145461,7374,"Wagner, Cobb and Jenkins"
C45054,13,1.6,Petrol,2008,82038,9875,Vasquez-Murphy
C45055,4,1.0,Petrol,1987,157337,888,Anderson-Rivas
C45056,14,1.4,Petrol,1991,248570,932,Smith LLC
C45057,13,2.0,Diesel,1994,239443,1246,Gonzales-Morales
C45063,5,1.4,Diesel,2003,113437,6586,Macdonald Inc
C45064,11,2.0,Hybrid,1994,205765,2804,Gonzales-Morales
C45065,12,1.0,Petrol,2021,12055,27142,Brown Inc
C45066,6,1.6,Petrol,1997,89120,5323,Gonzales-Morales
C45067,10,1.4,Hybrid,2018,19749,39349,"Simmons, Fields and Wolf"
C45076,10,1.4,Hybrid,1992,309366,668,"Simmons, Fields and Wolf"
C45079,12,1.0,Petrol,1989,272969,418,Johnson and Sons
C45083,6,1.4,Diesel,1991,122401,2738,Johnson and Sons
C45088,15,1.4,Petrol,1992,200139,1043,Vasquez-Murphy
C45099,13,1.2,Petrol,1995,152910,2094,Turner-Walton
C45115,6,1.6,Diesel,2006,125674,7758,"Hawkins, Stark and Campos"
C45116,11,2.4,Hybrid,2004,143039,10197,Brewer-Sosa
C45118,10,1.0,Hybrid,2007,103534,9285,Vasquez-Murphy
C45119,1,4.0,Petrol,2018,35665,97055,Nelson-Miller
C45125,12,1.2,Petrol,1998,126927,2995,Smith Ltd
C45127,5,1.6,Diesel,2017,28196,31638,Richard-George
C45132,6,1.6,Diesel,2011,26040,21272,Hancock PLC
C45134,13,1.4,Petrol,2006,129233,5698,"Carlson, Whitaker and Barrett"
C45135,15,1.2,Petrol,2009,82543,7676,Little-Mcconnell
C45144,10,1.4,Hybrid,2016,32361,32070,Peterson-Ewing
C45145,5,1.8,Diesel,1993,148309,2914,Little-Mcconnell
C45147,5,1.4,Petrol,2018,35426,28894,Ingram-Mitchell
C45148,10,1.4,Hybrid,2000,155884,4569,Johnson-Wilkinson
C45156,12,1.2,Hybrid,2015,33191,21263,Wilson and Sons
C45157,14,2.0,Diesel,2012,58833,22031,"Bailey, Grant and Carter"
C45162,8,2.2,Petrol,2000,218784,6281,Smith LLC
C45168,2,3.0,Diesel,1987,217633,1610,Brewer-Sosa
C45169,9,3.5,Petrol,1998,163187,7549,Lucas PLC
C45172,15,1.2,Petrol,2010,101122,7185,"Kramer, Alvarez and Davis"
C45177,15,1.0,Petrol,2001,117356,3187,Miller-Hoover
C45178,13,1.2,Hybrid,2015,74733,17207,"Simmons, Fields and Wolf"
C45180,11,2.0,Hybrid,2002,162320,6953,Cruz-Castro
C45181,15,1.6,Petrol,2013,77857,11953,Brewer-Sosa
C45183,5,1.6,Petrol,2012,88905,14627,Smith Ltd
C45186,6,1.6,Diesel,1998,193221,2598,"Proctor, Villarreal and Hurley"
C45190,5,1.8,Petrol,2015,23173,28773,Allen-Jones
C45194,13,1.8,Hybrid,1993,207239,1691,Miller-Hoover
C45199,5,1.0,Petrol,2012,41645,15774,"Proctor, Villarreal and Hurley"
C45200,2,3.0,Diesel,2021,11169,71969,Day LLC
C45203,14,1.6,Diesel,2004,79102,10100,Ingram-Mitchell
C45204,14,1.4,Petrol,1999,141643,4035,Allen-Jones
C45209,3,3.0,Petrol,1991,178330,2692,Adams-Kelly
C45216,6,1.8,Diesel,1996,121939,4348,Wilcox LLC
C45222,2,2.4,Diesel,1995,96283,6656,Day LLC
C45227,5,2.0,Petrol,1997,65521,7059,Vasquez-Murphy
C45232,12,1.0,Petrol,2006,91017,6097,Brewer-Sosa
C45238,14,2.0,Diesel,2012,16721,28281,Brown Group
C45240,5,1.0,Petrol,2008,65762,10376,Nelson-Miller
C45247,4,1.2,Petrol,2011,91904,8000,Ingram-Mitchell
C45251,11,2.4,Hybrid,2005,141924,10998,"Black, Black and Bishop"
C45252,13,2.0,Diesel,1991,331148,429,Mclean-Miller
C45253,6,2.0,Hybrid,1995,217328,2195,Richard-George
C45257,13,2.0,Petrol,2019,29387,32114,Wilcox LLC
C45258,5,1.4,Petrol,2019,20018,33715,Villa and Sons
C45261,10,1.4,Hybrid,2014,57898,24013,Macdonald Inc
C45262,13,1.2,Petrol,2016,66663,16178,Little-Mcconnell
C45267,15,1.6,Petrol,1997,111783,3221,Gonzales-Morales
C45268,6,1.8,Diesel,2019,24272,38846,Smith-Houston
C45270,5,1.8,Petrol,1997,137072,3967,"Bailey, Grant and Carter"
C45272,12,1.0,Petrol,2001,197292,1858,Johnson-Turner
C45278,13,1.6,Hybrid,2014,87661,16995,Miller-Hoover
C45279,11,2.0,Hybrid,2006,106750,14099,"Proctor, Villarreal and Hurley"
C45282,6,1.8,Diesel,2009,143716,8709,"Kramer, Alvarez and Davis"
C45285,14,1.4,Diesel,1994,83413,4708,"Walker, Baxter and Daniel"
C45286,12,1.0,Hybrid,2016,41842,19711,Lucas PLC
C45287,6,1.6,Hybrid,2015,34634,30210,Brewer-Sosa
C45298,14,1.8,Diesel,2013,52810,23214,Macdonald Inc
C45302,15,1.0,Petrol,2006,25316,8231,Johnson-Wilkinson
C45303,14,1.6,Diesel,2006,74763,11888,Day LLC
C45308,6,2.0,Diesel,1994,236713,1507,Villa and Sons
C45311,12,1.0,Hybrid,1997,169186,2176,Vasquez-Murphy
C45313,7,2.0,Petrol,2003,57384,14818,Brewer-Sosa
C45317,11,2.4,Hybrid,2003,123116,11167,Macdonald Inc
C45318,5,1.6,Diesel,2006,127997,7688,Ingram-Mitchell
C45320,15,1.0,Petrol,2007,96393,5558,Wilcox LLC
C45322,4,1.2,Petrol,1995,126832,2119,Schroeder and Sons
C45323,12,1.0,Petrol,1988,174619,950,Sandoval Group
C45326,4,1.0,Diesel,2002,104064,3852,"Kramer, Alvarez and Davis"
C45327,5,1.4,Petrol,1992,168116,1943,Carr-Shaw
C45328,14,1.4,Petrol,2006,140021,6519,"Walker, Baxter and Daniel"
C45330,3,3.0,Petrol,2002,121771,8896,Johnson-Wilkinson
C45334,15,1.6,Petrol,2007,113807,6180,Smith Ltd
C45339,5,2.0,Diesel,2008,48212,17235,Mclean-Miller
C45341,5,1.6,Petrol,1989,91455,3100,Aguilar LLC
C45343,3,2.2,Petrol,2010,127193,12450,"Black, Black and Bishop"
C45344,14,1.8,Diesel,2018,45778,33843,Wilson and Sons
C45345,5,2.0,Diesel,1994,146584,3330,"Black, Black and Bishop"
C45348,13,2.0,Petrol,1994,137930,2856,Macdonald Inc
C45350,4,1.2,Petrol,1999,202919,1464,"Wagner, Cobb and Jenkins"
C45357,15,1.6,Diesel,2020,23908,28022,"Black, Black and Bishop"
C45359,5,1.8,Petrol,2006,76647,11325,"Wagner, Cobb and Jenkins"
C45373,11,1.8,Hybrid,2017,26898,47141,"Bailey, Grant and Carter"
C45377,13,1.6,Petrol,2018,31222,26589,Day LLC
C45379,11,2.2,Hybrid,2017,19374,54350,Day LLC
C45388,12,1.4,Hybrid,2012,64293,15509,Day LLC
C45389,4,1.0,Petrol,1994,142105,1603,"Perez, Gordon and Thomas"
C45391,15,1.2,Diesel,1996,288401,588,Day LLC
C45396,4,1.2,Petrol,2014,38787,13852,Cruz-Castro
C45397,11,2.0,Hybrid,2015,51085,37649,"Brooks, Thomas and Davis"
C45400,12,1.0,Petrol,1995,267011,660,Carr-Shaw
C45401,14,1.6,Diesel,2022,4300,52596,Macdonald Inc
C45402,6,1.8,Diesel,1995,152539,3187,Peterson-Ewing
C45405,12,1.0,Hybrid,1991,157917,1603,"Brooks, Thomas and Davis"
C45408,2,2.4,Diesel,2013,57215,28855,Miller-Hoover
C45418,3,2.0,Petrol,2011,96232,16021,Smith Ltd
C45425,8,3.5,Petrol,2000,176967,11437,Cruz-Castro
C45436,15,2.0,Petrol,1997,190559,1892,Lucas PLC
C45437,14,2.0,Diesel,2011,29546,24631,"Black, Black and Bishop"
C45443,13,2.0,Petrol,2010,62396,14398,"Brooks, Thomas and Davis"
C45445,15,1.6,Petrol,2018,23396,23423,Johnson and Sons
C45452,6,2.0,Diesel,2019,22690,41310,Anderson-Rivas
C45453,13,1.6,Petrol,1996,170166,2239,"Carlson, Whitaker and Barrett"
C45456,15,1.4,Petrol,2008,115790,6087,Peterson-Ewing
C45458,11,2.4,Hybrid,2006,123325,13617,Adams-Kelly
C45459,13,1.4,Diesel,2008,78857,9914,Smith-Houston
C45464,10,1.4,Hybrid,2015,26034,31108,Anderson-Rivas
C45465,7,2.0,Petrol,2012,48681,28520,Mclean-Miller
C45466,11,1.8,Hybrid,2009,113305,15552,Smith-Houston
C45467,5,1.4,Petrol,2002,85259,7207,Aguilar LLC
C45468,14,1.6,Diesel,2010,62525,16838,Nelson-Miller
C45469,13,1.6,Diesel,2009,129750,7780,"Brooks, Thomas and Davis"
C45473,6,1.8,Diesel,2015,40213,27126,Smith LLC
C45474,14,1.4,Diesel,1989,290650,577,Hancock PLC
C45477,10,1.0,Hybrid,2007,45181,13781,Macdonald Inc
C45479,6,1.6,Diesel,2005,132290,6890,Perez Group
C45480,14,1.8,Diesel,2013,38968,25268,Smith-Houston
C45485,14,2.0,Petrol,1995,201558,2224,Mclean-Miller
C45491,11,2.2,Hybrid,2013,48374,35145,Villa and Sons
C45500,15,2.0,Petrol,1992,67940,3523,Smith Ltd
C45502,5,1.6,Diesel,2015,7129,31051,Mclean-Miller
C45503,1,5.0,Petrol,2000,200728,9400,Johnson-Turner
C45504,5,1.0,Hybrid,2007,99648,9203,Wilson and Sons
C45505,14,1.6,Diesel,2010,98732,13111,"Carlson, Whitaker and Barrett"
C45512,2,2.4,Diesel,2014,25656,37297,Anderson-Rivas
C45520,13,1.6,Petrol,2018,49553,23821,Allen-Jones
C45521,5,1.0,Diesel,2007,113082,7287,Hancock PLC
C45525,14,1.6,Diesel,2011,54205,18986,Wilson and Sons
C45527,5,1.0,Diesel,1995,230120,1221,Brown Inc
C45528,4,1.4,Petrol,2013,43875,13574,"Bailey, Grant and Carter"
C45531,14,1.4,Petrol,2001,76931,7477,Schroeder and Sons
C45534,10,1.0,Hybrid,2011,60502,16339,"Proctor, Villarreal and Hurley"
C45536,10,1.8,Hybrid,2016,72453,28273,"Wagner, Cobb and Jenkins"
C45537,15,1.2,Petrol,2015,68929,12563,Brown Group
C45538,13,1.6,Petrol,2019,23440,29706,Perez Group
C45539,12,1.2,Hybrid,2009,81322,10480,Turner-Walton
C45542,10,1.8,Hybrid,2006,92331,12643,Carr-Shaw
C45543,3,2.2,Petrol,1992,198391,2070,Little-Mcconnell
C45552,4,1.4,Petrol,2016,56002,15375,Carr-Shaw
C45553,4,1.0,Petrol,2004,96101,4443,"Wagner, Cobb and Jenkins"
C45555,15,1.6,Petrol,2001,73005,5551,Collins and Sons
C45562,14,1.6,Diesel,2006,88214,10830,"Walker, Baxter and Daniel"
C45564,13,1.8,Hybrid,2018,21846,35686,Wilcox LLC
C45565,8,2.6,Petrol,2006,116825,23957,Anderson-Rivas
C45567,13,1.8,Petrol,1988,207587,1006,Anderson-Rivas
C45570,5,1.8,Diesel,2000,185029,3413,Richard-George
C45575,13,1.2,Petrol,1988,211156,796,Aguilar LLC
C45577,3,2.2,Petrol,2004,63966,13164,Little-Mcconnell
C45578,13,1.6,Petrol,2003,162124,3820,"Hawkins, Stark and Campos"
C45579,13,1.8,Petrol,2010,68008,13164,"Carlson, Whitaker and Barrett"
C45591,13,1.2,Diesel,1989,275981,492,Villa and Sons
C45592,13,1.4,Petrol,1996,150348,2469,Guzman-Logan
C45594,13,1.8,Diesel,2010,91881,11724,"Kramer, Alvarez and Davis"
C45595,11,2.4,Hybrid,2009,70104,24445,Cruz-Castro
C45601,9,3.0,Petrol,2005,103842,17814,Miller-Hoover
C45605,6,1.6,Diesel,1995,130644,3584,"Davis, Guerrero and Vasquez"
C45610,4,1.4,Hybrid,2009,71489,10455,Vasquez-Murphy
C45616,6,1.4,Petrol,2013,70421,16461,"Kramer, Alvarez and Davis"
C45618,5,1.4,Petrol,2017,52878,24306,Smith LLC
C45620,10,1.0,Hybrid,1988,239487,834,Villa and Sons
C45621,4,1.0,Diesel,1988,138333,1163,Smith LLC
C45622,10,1.4,Hybrid,2018,25482,38114,Brown Group
C45623,14,2.0,Petrol,2016,49859,28994,Vasquez-Murphy
C45629,15,1.6,Petrol,2010,55666,11332,"Bailey, Grant and Carter"
C45630,13,1.2,Diesel,2008,78133,9225,Hancock PLC
C45634,5,1.8,Petrol,1994,205139,1827,"Brooks, Thomas and Davis"
C45637,15,1.0,Petrol,2011,54912,9622,Nelson-Miller
C45638,4,1.4,Petrol,1994,190355,1265,Hancock PLC
C45639,14,1.4,Diesel,2004,126574,6663,Wilson and Sons
C45644,1,5.0,Petrol,2008,61387,47513,Warner-Payne
C45645,13,1.8,Diesel,2019,20111,33699,Ingram-Mitchell
C45647,15,1.4,Diesel,2003,110080,4781,"Davis, Guerrero and Vasquez"
C45651,1,5.0,Petrol,2016,36178,94679,Peterson-Ewing
C45653,12,1.2,Hybrid,1991,244233,822,"Hawkins, Stark and Campos"
C45656,13,1.4,Diesel,1998,198206,1972,Villa and Sons
C45663,4,1.2,Petrol,1997,232951,978,Macdonald Inc
C45665,11,1.8,Petrol,2019,17800,47215,Wilson and Sons
C45669,3,2.0,Petrol,2005,137730,7826,Aguilar LLC
C45670,10,1.4,Hybrid,2014,82271,20404,Schroeder and Sons
C45671,13,1.6,Hybrid,1993,143514,2742,Anderson-Rivas
C45674,13,1.6,Diesel,2001,118929,4964,Ingram-Mitchell
C45676,6,1.8,Hybrid,2016,18799,37466,Brown Inc
C45678,6,2.0,Diesel,1999,143674,4715,Turner-Walton
C45683,4,1.0,Petrol,1991,161179,1122,"Simmons, Fields and Wolf"
C45684,4,1.4,Petrol,2012,86932,9568,"Simmons, Fields and Wolf"
C45692,9,3.5,Petrol,1991,158665,4915,Perez Group
C45694,14,1.4,Diesel,1991,207393,1421,"Kramer, Alvarez and Davis"
C45699,6,1.8,Diesel,1991,138644,2732,Brown Inc
C45700,6,2.0,Diesel,1992,150304,2801,"Black, Black and Bishop"
C45701,10,1.0,Hybrid,1993,144099,2666,Sandoval Group
C45702,11,2.4,Hybrid,2001,196766,5304,"Carlson, Whitaker and Barrett"
C45706,5,1.4,Petrol,1993,221502,1302,Turner-Walton
C45707,14,1.6,Petrol,2017,45118,28543,Nelson-Miller
C45713,10,1.8,Hybrid,1996,114580,5508,Smith-Houston
C45714,11,1.8,Hybrid,2012,104485,20292,Johnson-Wilkinson
C45718,10,1.8,Hybrid,2011,133850,12895,Smith-Houston
C45724,3,2.4,Petrol,2000,121548,6975,Johnson and Sons
C45725,4,1.0,Petrol,2015,40460,13382,"Simmons, Fields and Wolf"
C45738,10,1.4,Hybrid,1996,178597,2891,Villa and Sons
C45747,5,1.0,Petrol,2017,33236,23139,"Wagner, Cobb and Jenkins"
C45748,14,1.6,Diesel,2003,162417,4986,Day LLC
C45750,15,1.6,Petrol,1995,204415,1311,Brown Group
C45751,4,1.2,Hybrid,2000,182047,2253,"Davis, Guerrero and Vasquez"
C45752,5,1.0,Petrol,1993,168132,1755,Aguilar LLC
C45754,13,1.2,Petrol,2010,91325,9153,Macdonald Inc
C45755,1,4.0,Petrol,2002,142360,15744,Nelson-Miller
C45756,10,1.8,Hybrid,2003,53697,13432,Miller-Hoover
C45760,15,1.0,Diesel,2006,102737,5212,"Davis, Guerrero and Vasquez"
C45764,3,3.0,Petrol,1994,168966,3561,Mclean-Miller
C45775,13,1.6,Petrol,1986,297054,363,Collins and Sons
C45781,15,1.2,Petrol,2008,83410,7138,Anderson-Rivas
C45783,15,2.0,Petrol,2000,189818,2326,Richard-George
C45786,11,2.0,Petrol,2014,38871,31623,Nelson-Miller
C45791,9,2.6,Petrol,1997,232423,3316,Perez Group
C45806,5,2.0,Petrol,2015,20297,30817,Gonzales-Morales
C45810,14,2.0,Diesel,1993,185379,2354,"Brooks, Thomas and Davis"
C45811,6,2.0,Diesel,2001,155399,4895,Gonzales-Morales
C45815,4,1.4,Petrol,2008,60534,8761,Villa and Sons
C45816,2,2.0,Diesel,2016,48213,34046,Vasquez-Murphy
C45819,13,1.2,Hybrid,1997,208947,1775,Cruz-Castro
C45820,15,1.4,Petrol,2006,136768,4523,Nelson-Miller
C45832,14,2.0,Petrol,2008,68114,15125,Macdonald Inc
C45834,9,3.0,Petrol,2020,23610,81725,Wilcox LLC
C45840,6,2.0,Diesel,2018,35200,35978,"Perez, Gordon and Thomas"
C45842,10,1.4,Hybrid,2003,79431,9994,Nelson-Miller
C45843,3,3.0,Petrol,2012,56622,27478,"Proctor, Villarreal and Hurley"
